,air_GW,real_pop_GW,pop_GW,pop_male_GW,pop_female_GW,mvpop_GW,station_GW,air_DDM,real_pop_DDM,pop_DDM,pop_male_DDM,pop_female_DDM,mvpop_DDM,station_DDM,air_SD,real_pop_SD,pop_SD,pop_male_SD,pop_female_SD,mvpop_SD,station_SD,air_JL,real_pop_JL,pop_JL,pop_male_JL,pop_female_JL,mvpop_JL,station_JL,keyword_diet,keyword_exercise,keyword_healthypleasure,keyword_environment,keyword_green,keyword_dust,keyword_,temp_avg,temp_low,temp_high,rain(mm),relative_humidity,distance_stage,distance_total,distance_value,distance_nominal,GW_demand,DDM_demand,SD_demand,JL_demand
10,3.1137378094755595e-05,0.00038282651521972426,0.3375905097464282,0.1520475914643394,0.16458274503975845,0.40210998782949764,3.4911605742604756e-05,3.4911605742604756e-05,0.0003807846580622379,0.33035625890241327,0.1509266458529282,0.16512717737796068,0.1906060446716784,3.962939030241621e-05,3.208093500671788e-05,0.0003505861190948848,0.2877423980874603,0.12571291805147186,0.1418317007785237,0.3394738493427049,4.717784559811453e-05,3.4911605742604756e-05,0.0003515089177547839,0.3847174032712967,0.1690703017130511,0.191567529164968,0.17712544707047317,4.340361795026537e-05,5.94144577665887e-05,8.730175407809017e-06,0.0,2.021098905423227e-08,1.6644343927014808e-08,3.198657931552165e-09,9.512185940874244e-07,-1.0473481722781427e-05,-1.2832374002687153e-05,-6.982321148520952e-06,0.0,4.698913421572207e-05,0.0,0.0,0.0,0.0,4.906495942203911e-07,3.2647069153895256e-07,5.623599195295252e-07,1.3021085385079613e-07
11,2.2443239632474452e-05,0.0003818081331675941,0.3345772704960363,0.1506904568373263,0.16311372510888558,0.4173348463708165,3.4599994433398113e-05,2.4313509601847322e-05,0.00037705951771535643,0.32740759056844543,0.1495795164755188,0.16365329799504966,0.19426774712371417,3.927566935683029e-05,2.337837461716089e-05,0.00034807500886500036,0.28517408925505194,0.12459083941472786,0.14056575035812624,0.3366729079967186,4.675674923432178e-05,2.711891455590663e-05,0.00034652829560032896,0.381283522441185,0.16756122709605425,0.18985765053593295,0.17615044193039917,4.301620929557603e-05,5.430712261417853e-05,7.818214742170637e-06,0.0,1.8899078040512862e-08,1.5326862399010677e-08,2.8241076537530352e-09,1.0044845951507816e-06,-9.538376843801641e-06,-1.4307565265702464e-05,-5.049728917306752e-06,0.0,3.310377845789982e-05,0.0,0.0,0.0,0.0,4.806593821288278e-07,2.973729251302865e-07,5.573404508731156e-07,1.2717835791735524e-07
12,5.436013988288025e-05,0.0004185058681979591,0.3536225935999329,0.1592682912935813,0.17239873599074612,0.39613518808688436,3.656954864848308e-05,6.029033696101264e-05,0.0004010266123101639,0.3460447901002594,0.1580941122721111,0.17296902327642652,0.19627272106112745,4.151137954692674e-05,5.139504134381406e-05,0.0003544874140071606,0.3014072083269772,0.1316829912184688,0.14856725066609142,0.24989652814013957,4.9418308984436595e-05,5.337177370319152e-05,0.00038117330085875637,0.40298753081066635,0.17709940554134573,0.20066502036366415,0.1517260689763766,4.546484426568167e-05,5.4445781812350276e-05,7.28141224970845e-06,0.0,9.982498414856192e-09,1.2740040056187753e-08,3.0837024806288433e-09,8.084163260851638e-06,-4.34881119063042e-06,-6.52321678594563e-06,-1.1860394156264782e-06,3.9534647187549274e-07,6.651704389305166e-05,0.0,0.0,0.0,0.0,4.862761604068561e-07,2.925563891878646e-07,4.487182455786843e-07,1.858128417814816e-07
13,7.799021983038976e-05,0.0004477365824368196,0.3770774432704865,0.1698321350557905,0.18383348735912466,0.32268453454823764,3.899510991519488e-05,8.009806360958948e-05,0.000426253438639216,0.36899702414292435,0.16858007585094587,0.18444160028942377,0.15820843053539363,4.426471936319419e-05,6.955884471359086e-05,0.0003695303086190619,0.3213987498429258,0.14041717511705837,0.1584213227570928,0.19761035429997406,5.269609447999308e-05,7.588237605119004e-05,0.0004176260340509516,0.4297166259684412,0.1888459398660616,0.2139745994797911,0.11898145780448678,4.848040692159363e-05,7.655089978420102e-05,8.948892921468009e-06,0.0,1.0549758114894615e-08,1.3690445345902203e-08,5.691178203839253e-09,6.254527909721397e-05,6.32353133759917e-07,-4.637256314239391e-06,5.6911782038392534e-06,0.0,6.755639312335112e-05,0.0,0.0,0.0,0.0,5.227452572415314e-07,4.363236622943427e-07,5.838727268383234e-07,1.791667212319765e-07
14,6.774870718449982e-05,0.0003747542939522657,0.3320475506850174,0.14955109481961446,0.16188043146271144,0.4128318515834005,3.4338385833239634e-05,7.331709407637652e-05,0.0003756535884353038,0.3249320803016809,0.14844855421502287,0.16241592466881358,0.2137174731036736,3.8978708243136886e-05,6.682064270252037e-05,0.000343444182523725,0.283017904102043,0.12364881512756801,0.13950294067322294,0.3406200823050616,4.640322409897248e-05,6.774870718449982e-05,0.0003443100666854118,0.378400659301963,0.1662943061390057,0.1884221475828417,0.18399992032620963,4.269096617105468e-05,7.738244341710822e-05,9.670274131263927e-06,0.0,1.90531638150381e-08,1.4951118804688934e-08,1.1665770538481681e-08,4.386958950187894e-05,4.361903065303413e-06,1.6705160675630093e-06,7.1460965112417625e-06,1.8561289639588994e-07,5.9303320398486826e-05,0.0,0.0,0.0,0.0,6.700625559891626e-07,4.825935306293138e-07,8.519631944571347e-07,2.412967653146569e-07
15,0.00010129105418408252,0.00037493859445750927,0.3324809157913024,0.1497462783888588,0.1620917064148729,0.411425676581214,3.438320187900049e-05,0.00011523019008097461,0.00037524153834433505,0.3253561587965376,0.14864229882582494,0.16262789850904,0.20874320643459135,3.902958051129785e-05,0.00010129105418408252,0.00034505401637029907,0.2833872791624485,0.12381019286337491,0.13968501009848208,0.3432028991231918,4.646378632297363e-05,0.00010779598426929883,0.00034366474915924216,0.37889452122504724,0.16651134176991414,0.18866806291588734,0.18355983424753963,4.274668341713574e-05,6.879780398479803e-05,9.453800747990153e-06,0.0,2.18472723290622e-08,1.7135844395912678e-08,1.42736751584175e-08,3.39316482179993e-05,3.2524650426081542e-06,9.292757264594727e-08,6.319074939924414e-06,0.0,5.4920195433754835e-05,0.0,0.0,0.0,0.0,7.843087131317948e-07,5.854437076694677e-07,9.404270351769863e-07,2.3975313742654394e-07
16,0.00010935040171752458,0.00037056278191440427,0.32877255023953383,0.1480760654114879,0.16028379723348216,0.4211019646376155,3.399970473570092e-05,0.00011486386735034094,0.0003692717120453865,0.32172726007173336,0.14698439921619028,0.16081400884517133,0.211718918122026,3.859425942971455e-05,0.00010475584702351094,0.0003388235980881581,0.28022648534258576,0.12242926110950379,0.13812701667707078,0.34894999663376414,4.594554694013637e-05,0.00010659366890111638,0.00033924721603094616,0.3746684759889749,0.16465413765842793,0.18656373117230135,0.1857697921211758,4.226990318492546e-05,6.288652468413774e-05,9.248406710908214e-06,0.0,2.147494863981974e-08,1.50609502869767e-08,1.745930783725182e-08,3.191170016589703e-05,4.135099224612274e-06,2.205386253126546e-06,7.994525167583728e-06,0.0,5.8902191177254826e-05,0.0,0.0,0.0,0.0,7.535069698182365e-07,5.421574538936092e-07,8.270198449224547e-07,2.2053862531265458e-07
17,7.928817119007139e-05,0.00037345466194906783,0.32986184103767086,0.14856667174513574,0.16081485028304385,0.4196354118898897,3.411235272130978e-05,8.850772597961457e-05,0.000369900523577699,0.32279320838052805,0.147471388636138,0.1613468185944005,0.2116975731665327,3.8722130116081375e-05,8.205403762693435e-05,0.000341402879723221,0.28115493308451417,0.1228348943275207,0.13858465977449733,0.3454825327175938,4.609777394771592e-05,8.94296814585689e-05,0.00034004760516915817,0.3759098293895232,0.1651996705409506,0.18718185502565843,0.18448513524971705,4.240995203189865e-05,5.909044997398923e-05,8.222791843026513e-06,0.0,2.115887824200161e-08,1.7812179853397432e-08,1.751715410013205e-08,3.4825909383801266e-05,1.9361065058040686e-06,2.7658664368629554e-07,4.148799655294433e-06,0.0,5.4948546545677385e-05,0.0,0.0,0.0,0.0,7.26500917416003e-07,5.882075955728552e-07,9.311750337438616e-07,2.102058492015846e-07
18,5.515095949805876e-05,0.00036427479982694853,0.3234784597379173,0.14569165682615876,0.15770281251356383,0.43879549959199765,3.3452221334888105e-05,5.8767415858587205e-05,0.00036322873982466567,0.3165466170088744,0.1446175692870818,0.15822448634357006,0.223073877686476,3.7972791785548654e-05,5.78633017684551e-05,0.000333262782421327,0.2757141123562379,0.12045783257057154,0.1359028135722984,0.3484193510283017,4.5205704506605545e-05,5.967152994871932e-05,0.00033232883256622056,0.3686353420836557,0.16200277912623215,0.18355957137725207,0.18597174776972455,4.15892481460771e-05,5.297763196591739e-05,7.526080755923126e-06,0.0,1.784721213920787e-08,1.6246930199674032e-08,1.1527454649184413e-08,3.3866721480650075e-05,9.041140901321109e-07,-2.260285225330277e-06,4.97262749572661e-06,0.0,3.887690587568077e-05,0.0,0.0,0.0,0.0,8.896482646899971e-07,5.732083331437583e-07,1.0180324654887568e-06,2.658095424988406e-07
19,9.877762682585785e-05,0.0004129403579436513,0.34991240805831236,0.15759725860989318,0.17058993952456172,0.4047623528395145,3.6185863292640994e-05,0.00010757959357271647,0.00039077896166767176,0.34241411038629405,0.15643539899930783,0.17115424339266588,0.2065489076743948,4.1075844818673564e-05,0.0001026896120466839,0.0003485529931940753,0.29824486325425226,0.1303013817315794,0.14700849261342228,0.25630642569438655,4.8899815260325666e-05,0.00010660159726750995,0.00037789777233179675,0.3987594115181569,0.1752412899521239,0.1985596558571628,0.15406864794070807,4.498783003949961e-05,5.2321482033536434e-05,7.148282574347979e-06,0.0,1.0513460280970018e-08,1.288021133956978e-08,1.2244513741185548e-08,3.171690917599983e-05,2.1515918714543295e-06,-9.779963052065134e-07,6.748174505924942e-06,0.0,5.633258717989517e-05,0.0,0.0,0.0,0.0,7.530571550090153e-07,4.753062043303655e-07,7.863090293860368e-07,2.699269802369977e-07
20,6.747778063444991e-05,0.0004458288596727778,0.3772271522546353,0.16989956257464317,0.1839064737579036,0.32366982689700796,3.901059192929136e-05,6.853212095686319e-05,0.0004233366175747353,0.3691435250026927,0.1686470062716162,0.18451482812393605,0.16261828830805705,4.428229354135775e-05,6.642344031203664e-05,0.00036632632766120447,0.32152635302154176,0.14047292417608853,0.15848421990387457,0.18889034046195116,5.271701612066399e-05,6.958646127927648e-05,0.00041898113770284605,0.42988723399788903,0.18892091633130115,0.21405955263860096,0.12176154647422004,4.849965483101087e-05,6.926489802434364e-05,9.839283126615538e-06,0.0,1.11865508208049e-08,1.5161413836302964e-08,1.295784256245921e-08,3.3470423640928866e-05,4.21736128965312e-07,-3.901059192929136e-06,5.798871773273039e-06,0.0,3.858885580032604e-05,0.0,0.0,0.0,0.0,7.000819740824179e-07,4.7234446444114937e-07,6.832125289238054e-07,2.8256320640675903e-07
21,4.462568605903011e-05,0.00037723301038028917,0.33263335597146015,0.14981493601271437,0.16216602433134383,0.41040662975442066,3.439896633716904e-05,4.927419502351241e-05,0.0003745303672683392,0.325505332325323,0.14871045028275337,0.1627024622658451,0.2150270088718508,3.904747530165134e-05,4.927419502351241e-05,0.00034464789224106115,0.2835172102527401,0.12386695897297414,0.1397490547010244,0.33941460084884695,4.648508964482303e-05,5.0203896816408876e-05,0.00034724547905041385,0.3790682417194668,0.1665876860583594,0.1887545659063897,0.18404283721999046,4.276628247323719e-05,7.19101466141307e-05,9.997436665696941e-06,0.0,1.800832372840444e-08,1.7097215971365912e-08,7.484099432816508e-09,1.7175571238471226e-05,1.8594035857929214e-07,-4.927419502351241e-06,3.7188071715858424e-06,3.06801591655832e-06,5.252815129865002e-05,0.0,0.0,0.0,0.0,5.801339187673914e-07,3.6816190998699844e-07,6.433536406843507e-07,1.5061169044922664e-07
22,2.3615697059773943e-05,0.00038097503736345004,0.3379736869012488,0.1522201708521261,0.16476955226968998,0.39853000192980353,3.4951231648465436e-05,2.6449580706946817e-05,0.0003773467216671863,0.33073122492695733,0.15109795292784564,0.16531460255782957,0.1918340857280733,3.9674371060420224e-05,2.2671069177382986e-05,0.0003510171087013032,0.28806899587453455,0.12585560665459447,0.1419926847694792,0.3395285443956643,4.7231394119547886e-05,2.7394208589337774e-05,0.0003507110492674085,0.3851540711151476,0.16926220247834137,0.19178496507818898,0.17956714804734433,4.345288258998406e-05,6.683836438854051e-05,9.829164843479104e-06,0.0,2.128246619026828e-08,1.6710467239496043e-08,6.281775417899869e-09,6.45052374281019e-06,-1.1052146223974205e-05,-1.3791567082907983e-05,-5.006527776672076e-06,0.0,3.9674371060420224e-05,0.0,0.0,0.0,0.0,4.0807924519289375e-07,3.6462636260290973e-07,6.007833332006491e-07,1.0390906706300535e-07
23,2.7724780808440718e-05,0.00038770142277138616,0.3420520931568263,0.15405704668326078,0.1667578643742999,0.39218327699310923,3.537299620387264e-05,2.7724780808440718e-05,0.0003823868690984854,0.33472223472722923,0.15292128669703914,0.16730949190969543,0.18334588754006734,4.0153130826017595e-05,3.059286158172769e-05,0.0003539947814967932,0.29154519073924273,0.12737433522244765,0.1437061431724681,0.3304879914789332,4.780134622144951e-05,3.154888850615668e-05,0.0003542768094394998,0.38980181392435664,0.17130472842688418,0.1940992783860446,0.1748037869702943,4.397723852373355e-05,6.281312955583387e-05,9.594236880914864e-06,0.0,2.2304108146928344e-08,1.5181707559932363e-08,4.177837659754688e-09,3.2625088014986396e-06,-1.3575582326891661e-05,-1.5583238868192543e-05,-1.0229488091390196e-05,0.0,3.0210450811956095e-05,0.0,0.0,0.0,0.0,3.785866620738802e-07,2.8872013117755505e-07,4.7610140836563713e-07,8.413036934975114e-08
24,2.2844721892576346e-05,0.00038511441793822763,0.34056245093064286,0.15338612583064293,0.16603163126159612,0.3941590240808635,3.52189462510552e-05,1.9989131656004303e-05,0.00038027228876041366,0.33326451414937686,0.1522553120969604,0.16658085645043014,0.1884032770383137,3.9978263312008606e-05,2.474844871695771e-05,0.0003513822823370143,0.2902755068646092,0.126819617996401,0.14308030066685443,0.3337090343628699,4.759317060953405e-05,2.0940995068194983e-05,0.0003532117638152448,0.3881042209159186,0.170558693649975,0.1932539729868374,0.1755864361931662,4.378571696077133e-05,5.9454359626110375e-05,8.241062087332721e-06,0.0,2.357765671996317e-08,1.4182764841641149e-08,4.340497159589506e-09,2.372748002104198e-06,-1.3326087770669536e-05,-1.561055995992717e-05,-9.04270241581147e-06,0.0,3.10307472374162e-05,0.0,0.0,0.0,0.0,4.226273550126624e-07,2.912702041303484e-07,4.6831679879781507e-07,9.328261439468675e-08
25,3.1088014489813e-05,0.0003841395220738969,0.3370553110375074,0.15180654299793744,0.16432182398270007,0.41111261391851284,3.4856258670396395e-05,2.8261831354375453e-05,0.0003741838209487956,0.32983252900437415,0.15068737447630418,0.1648653932057492,0.19096896270569552,3.9566563896125636e-05,3.1088014489813e-05,0.00034865961899161396,0.28728622602245224,0.12551361922791682,0.14160684806214335,0.33163469178373817,4.710305225729242e-05,2.8261831354375453e-05,0.0003513473191534151,0.3841074919983619,0.16880226631341372,0.19126382781282616,0.17677963924370876,4.521893016700073e-05,4.9640757459485406e-05,7.70534338289873e-06,0.0,2.193118113099535e-08,1.5920831662964836e-08,3.768244180583394e-09,2.007042215462327e-06,-1.3942503468158558e-05,-1.6768686603596104e-05,-1.0080053183060578e-05,0.0,3.287793047559011e-05,0.0,0.0,0.0,0.0,3.391419762525054e-07,2.73197703092296e-07,4.955241097467164e-07,8.290137197283466e-08
26,4.7287381533134414e-05,0.00042720024145734053,0.359972676634734,0.16212830898710381,0.17549454012896956,0.3764045386602478,3.722623652608454e-05,4.5275152531724436e-05,0.0004046039158860072,0.35225879675782884,0.16093304496026628,0.17607506819587634,0.18035809762537747,4.2256809029609476e-05,4.929961053454439e-05,0.00036095061992941923,0.3068196475624895,0.1340476532724276,0.1512351072879709,0.24437615719073513,5.0305725035249375e-05,4.5275152531724436e-05,0.000393186528532007,0.4102240714869453,0.1802796206943225,0.2042684087346315,0.14466719182736876,4.82934960338394e-05,5.0156166114719574e-05,8.63779482290253e-06,0.0,1.6631072696653442e-08,1.1328849277938158e-08,3.601889912523855e-09,2.9107395562645642e-06,-9.960533556979377e-06,-1.5997220561209304e-05,-3.5214007524674564e-06,0.0,3.762868232636653e-05,0.0,0.0,0.0,0.0,3.6018899125238553e-07,2.7969983119598656e-07,3.541523042481556e-07,1.1670928208177856e-07
27,3.623988127212091e-05,0.00045301770172100834,0.3813554682631112,0.17175891728921705,0.18591911795686783,0.30631333293715823,3.943751785495511e-05,2.8778729245507782e-05,0.00042993502910838925,0.3731833750362479,0.17049265320241472,0.18653413005963293,0.1522853104997568,4.476691215967877e-05,3.4108123550231446e-05,0.0003736811404643091,0.32504508803940096,0.14201023828024956,0.16021864686176843,0.1823249744377622,5.3293943047236635e-05,3.197636582834198e-05,0.0004249744288895525,0.4345918538518568,0.19098843781952096,0.21640218750102624,0.11594310485698518,5.1162185325347166e-05,6.690822187988873e-05,9.846482329521345e-06,0.0,1.523140892290023e-08,1.2556052981928951e-08,4.210221500731695e-09,2.9676305834309338e-06,-6.7150368239518155e-06,-9.912673406786015e-06,-1.2790546331336792e-06,0.0,3.8371638994010376e-05,0.0,0.0,0.0,0.0,3.3681772005853554e-07,3.1336838511775137e-07,3.5600353955554073e-07,1.3643249420092578e-07
